posted_date,city,new_cases,new_tests,new_deaths
2020-07-18,Buena Park,11,104,3
2020-07-19,Buena Park,5,59,0
2020-07-20,Buena Park,14,147,0
2020-07-21,Buena Park,17,178,0
2020-07-22,Buena Park,14,167,0
2020-07-23,Buena Park,7,114,0
2020-07-24,Buena Park,9,133,0
2020-07-25,Buena Park,16,97,0
2020-07-26,Buena Park,6,55,0
2020-07-27,Buena Park,12,136,0
2020-07-28,Buena Park,19,178,0
2020-07-29,Buena Park,14,260,0
2020-07-30,Buena Park,13,175,0
2020-07-31,Buena Park,27,227,0
2020-08-01,Buena Park,14,102,0
2020-08-02,Buena Park,5,73,0
2020-08-03,Buena Park,11,130,0
2020-08-04,Buena Park,10,198,0
2020-08-05,Buena Park,19,226,0
2020-08-06,Buena Park,7,135,0
2020-08-07,Buena Park,12,129,0
2020-08-08,Buena Park,9,79,0
2020-08-09,Buena Park,4,56,0
2020-08-10,Buena Park,4,160,0
2020-08-11,Buena Park,21,158,0
2020-08-12,Buena Park,9,145,1
2020-08-13,Buena Park,10,153,0
2020-08-14,Buena Park,5,110,1
2020-08-15,Buena Park,8,70,0
2020-08-16,Buena Park,1,49,0
2020-08-17,Buena Park,5,152,0
2020-08-18,Buena Park,11,170,0
2020-08-19,Buena Park,8,170,0
2020-08-20,Buena Park,9,133,0
2020-08-21,Buena Park,9,113,0
2020-08-22,Buena Park,4,71,0
2020-08-23,Buena Park,3,51,0
2020-08-24,Buena Park,7,126,0
2020-08-25,Buena Park,9,182,1
2020-08-26,Buena Park,5,127,0
2020-08-27,Buena Park,1,119,0
2020-08-28,Buena Park,5,131,0
2020-08-29,Buena Park,2,49,0
2020-08-30,Buena Park,2,39,0
2020-08-31,Buena Park,8,144,0
2020-09-01,Buena Park,8,174,0
2020-09-02,Buena Park,6,146,0
2020-09-03,Buena Park,0,133,0
2020-09-04,Buena Park,7,132,0
2020-09-05,Buena Park,4,52,0
2020-09-06,Buena Park,5,62,1
2020-09-07,Buena Park,1,27,0
2020-09-08,Buena Park,3,208,0
2020-09-09,Buena Park,3,128,0
2020-09-10,Buena Park,3,125,0
2020-09-11,Buena Park,10,127,0
2020-09-12,Buena Park,1,71,0
2020-09-13,Buena Park,2,26,0
2020-09-14,Buena Park,5,88,0
2020-09-15,Buena Park,3,106,0
2020-09-16,Buena Park,6,145,0
2020-09-17,Buena Park,4,78,0
2020-09-18,Buena Park,4,43,0
2020-09-19,Buena Park,0,10,0
2020-09-20,Buena Park,0,1,0
2020-03-13,Capistrano Beach,0,1,0
2020-03-15,Capistrano Beach,0,1,0
2020-03-16,Capistrano Beach,0,2,0
2020-03-17,Capistrano Beach,0,2,0
2020-03-18,Capistrano Beach,0,1,0
2020-03-19,Capistrano Beach,1,5,0
2020-03-20,Capistrano Beach,0,2,0
2020-03-21,Capistrano Beach,0,1,0
2020-03-23,Capistrano Beach,0,1,0
2020-03-24,Capistrano Beach,0,4,0
2020-03-26,Capistrano Beach,0,2,0
2020-03-27,Capistrano Beach,0,2,0
2020-03-28,Capistrano Beach,1,2,0
2020-03-31,Capistrano Beach,0,3,0
2020-04-02,Capistrano Beach,0,1,0
2020-04-06,Capistrano Beach,0,2,0
2020-04-07,Capistrano Beach,0,1,0
2020-04-08,Capistrano Beach,1,2,0
2020-04-09,Capistrano Beach,0,1,0
2020-04-13,Capistrano Beach,0,1,0
2020-04-14,Capistrano Beach,0,1,0
2020-04-15,Capistrano Beach,0,4,0
2020-04-16,Capistrano Beach,0,1,0
2020-04-17,Capistrano Beach,0,2,0
2020-04-20,Capistrano Beach,0,2,0
2020-04-21,Capistrano Beach,0,2,0
2020-04-22,Capistrano Beach,1,3,0
2020-04-23,Capistrano Beach,0,3,0
2020-04-24,Capistrano Beach,0,3,0
2020-04-25,Capistrano Beach,0,1,0
2020-04-26,Capistrano Beach,0,1,0
2020-04-27,Capistrano Beach,0,4,0
2020-04-28,Capistrano Beach,0,7,0
2020-04-30,Capistrano Beach,0,2,0
2020-05-01,Capistrano Beach,0,2,0
2020-05-02,Capistrano Beach,0,1,0
2020-05-04,Capistrano Beach,0,4,0
2020-05-05,Capistrano Beach,0,2,0
2020-05-06,Capistrano Beach,0,2,0
2020-05-07,Capistrano Beach,0,2,0
2020-05-08,Capistrano Beach,0,4,0
2020-05-09,Capistrano Beach,0,3,0
2020-05-11,Capistrano Beach,0,6,0
2020-05-12,Capistrano Beach,0,4,0
2020-05-13,Capistrano Beach,0,6,0
2020-05-14,Capistrano Beach,0,4,0
2020-05-15,Capistrano Beach,0,3,0
2020-05-16,Capistrano Beach,0,3,0
2020-05-17,Capistrano Beach,0,1,0
2020-05-18,Capistrano Beach,0,6,0
2020-05-19,Capistrano Beach,0,4,0
2020-05-20,Capistrano Beach,0,4,0
2020-05-21,Capistrano Beach,1,5,0
2020-05-22,Capistrano Beach,0,4,0
2020-05-23,Capistrano Beach,0,2,0
2020-05-26,Capistrano Beach,0,5,0
2020-05-27,Capistrano Beach,1,4,0
2020-05-28,Capistrano Beach,0,5,0
2020-05-29,Capistrano Beach,1,8,0
2020-05-30,Capistrano Beach,0,3,0
2020-05-31,Capistrano Beach,0,2,0
2020-06-01,Capistrano Beach,1,5,0
2020-06-02,Capistrano Beach,0,3,0
2020-06-03,Capistrano Beach,0,4,0
2020-06-04,Capistrano Beach,0,10,0
2020-06-05,Capistrano Beach,0,9,0
2020-06-06,Capistrano Beach,0,1,0
2020-06-07,Capistrano Beach,0,3,0
2020-06-08,Capistrano Beach,0,8,0
2020-06-09,Capistrano Beach,0,7,0
2020-06-10,Capistrano Beach,0,7,0
2020-06-11,Capistrano Beach,0,10,0
2020-06-12,Capistrano Beach,1,7,0
2020-06-13,Capistrano Beach,0,1,0
2020-06-14,Capistrano Beach,0,3,0
2020-06-15,Capistrano Beach,0,5,0
2020-06-16,Capistrano Beach,2,6,0
2020-06-17,Capistrano Beach,0,6,0
2020-06-18,Capistrano Beach,1,12,0
2020-06-19,Capistrano Beach,0,16,0
2020-06-20,Capistrano Beach,0,6,0
2020-06-21,Capistrano Beach,0,6,0
2020-06-22,Capistrano Beach,0,11,0
2020-06-23,Capistrano Beach,2,21,0
2020-06-24,Capistrano Beach,0,15,0
2020-06-25,Capistrano Beach,1,35,0
2020-06-26,Capistrano Beach,2,28,0
2020-06-27,Capistrano Beach,0,3,0
2020-06-28,Capistrano Beach,1,6,0
2020-06-29,Capistrano Beach,2,27,0
2020-06-30,Capistrano Beach,3,12,0
2020-07-01,Capistrano Beach,2,13,0
2020-07-02,Capistrano Beach,3,54,0
2020-07-03,Capistrano Beach,0,13,0
2020-07-04,Capistrano Beach,0,4,0
2020-07-05,Capistrano Beach,0,5,0
2020-07-06,Capistrano Beach,1,35,0
2020-07-07,Capistrano Beach,3,16,0
2020-07-08,Capistrano Beach,4,14,0
2020-07-09,Capistrano Beach,6,24,0
2020-07-10,Capistrano Beach,6,26,0
2020-07-11,Capistrano Beach,0,11,0
2020-07-12,Capistrano Beach,1,45,0
2020-07-13,Capistrano Beach,2,33,0
2020-07-14,Capistrano Beach,1,20,0
2020-07-15,Capistrano Beach,0,14,0
2020-07-16,Capistrano Beach,0,12,0
2020-07-17,Capistrano Beach,1,23,0
2020-07-18,Capistrano Beach,0,4,0
2020-07-19,Capistrano Beach,0,5,0
2020-07-20,Capistrano Beach,0,21,0
2020-07-21,Capistrano Beach,0,27,0
2020-07-22,Capistrano Beach,1,6,0
2020-07-23,Capistrano Beach,0,5,0
2020-07-24,Capistrano Beach,2,12,0
2020-07-25,Capistrano Beach,1,4,0
2020-07-26,Capistrano Beach,0,7,0
2020-07-27,Capistrano Beach,0,6,0
2020-07-28,Capistrano Beach,0,5,0
2020-07-29,Capistrano Beach,0,4,0
2020-07-30,Capistrano Beach,1,8,0
2020-07-31,Capistrano Beach,0,13,0
2020-08-01,Capistrano Beach,0,10,0
2020-08-02,Capistrano Beach,0,5,0
2020-08-03,Capistrano Beach,0,14,0
2020-08-04,Capistrano Beach,0,7,0
2020-08-05,Capistrano Beach,0,10,0
2020-08-06,Capistrano Beach,1,11,0
2020-08-07,Capistrano Beach,0,10,0
2020-08-08,Capistrano Beach,0,2,0
2020-08-09,Capistrano Beach,0,1,0
2020-08-10,Capistrano Beach,1,3,0
2020-08-11,Capistrano Beach,0,5,0
2020-08-12,Capistrano Beach,0,4,0
2020-08-13,Capistrano Beach,1,6,0
2020-08-14,Capistrano Beach,1,3,0
2020-08-15,Capistrano Beach,0,4,0
2020-08-16,Capistrano Beach,0,1,0
2020-08-17,Capistrano Beach,0,9,0
2020-08-18,Capistrano Beach,0,9,0
2020-08-19,Capistrano Beach,0,6,0
2020-08-20,Capistrano Beach,1,5,0
2020-08-21,Capistrano Beach,0,5,0
2020-08-22,Capistrano Beach,0,5,0
2020-08-23,Capistrano Beach,0,3,0
2020-08-24,Capistrano Beach,1,10,0
2020-08-25,Capistrano Beach,0,12,0
2020-08-26,Capistrano Beach,0,6,0
2020-08-27,Capistrano Beach,0,11,0
2020-08-28,Capistrano Beach,0,7,0
2020-08-29,Capistrano Beach,1,3,0
2020-08-30,Capistrano Beach,0,6,1
2020-08-31,Capistrano Beach,1,8,0
2020-09-01,Capistrano Beach,0,14,0
2020-09-02,Capistrano Beach,0,23,0
2020-09-03,Capistrano Beach,0,6,0
2020-09-04,Capistrano Beach,1,12,0
2020-09-05,Capistrano Beach,0,3,0
2020-09-06,Capistrano Beach,0,3,0
2020-09-07,Capistrano Beach,0,3,0
2020-09-08,Capistrano Beach,1,3,0
2020-09-09,Capistrano Beach,0,16,0
2020-09-10,Capistrano Beach,1,8,0
2020-09-11,Capistrano Beach,0,10,0
2020-09-12,Capistrano Beach,0,4,0
2020-09-13,Capistrano Beach,0,2,0
2020-09-14,Capistrano Beach,0,5,0
2020-09-15,Capistrano Beach,0,6,0
2020-09-16,Capistrano Beach,0,2,0
2020-09-17,Capistrano Beach,0,2,0
2020-09-18,Capistrano Beach,0,3,0
2020-09-19,Capistrano Beach,0,1,0
2020-03-09,Corona Del Mar,0,1,0
2020-03-12,Corona Del Mar,1,1,0
2020-03-13,Corona Del Mar,1,3,0
2020-03-17,Corona Del Mar,0,2,0
2020-03-18,Corona Del Mar,2,2,0
2020-03-19,Corona Del Mar,0,2,0
2020-03-20,Corona Del Mar,0,2,0
2020-03-21,Corona Del Mar,0,2,0
2020-03-22,Corona Del Mar,0,1,0
2020-03-23,Corona Del Mar,1,4,0
2020-03-24,Corona Del Mar,0,6,0
2020-03-25,Corona Del Mar,1,4,0
2020-03-26,Corona Del Mar,1,4,0
2020-03-27,Corona Del Mar,1,5,0
2020-03-29,Corona Del Mar,1,2,0
2020-03-30,Corona Del Mar,1,3,0
2020-03-31,Corona Del Mar,1,2,0
2020-04-01,Corona Del Mar,0,4,0
2020-04-02,Corona Del Mar,0,3,0
2020-04-03,Corona Del Mar,0,5,0
2020-04-04,Corona Del Mar,0,1,0
2020-04-05,Corona Del Mar,1,2,0
2020-04-07,Corona Del Mar,0,4,0
2020-04-08,Corona Del Mar,1,4,0
2020-04-09,Corona Del Mar,0,2,0
2020-04-10,Corona Del Mar,0,1,0
2020-04-12,Corona Del Mar,0,1,0
2020-04-13,Corona Del Mar,0,2,0
2020-04-14,Corona Del Mar,0,3,0
2020-04-15,Corona Del Mar,0,5,0
2020-04-16,Corona Del Mar,0,3,0
2020-04-17,Corona Del Mar,0,3,0
2020-04-18,Corona Del Mar,0,2,0
2020-04-19,Corona Del Mar,0,1,0
2020-04-20,Corona Del Mar,0,4,0
2020-04-21,Corona Del Mar,0,3,0
2020-04-22,Corona Del Mar,0,3,0
2020-04-23,Corona Del Mar,0,5,0
2020-04-24,Corona Del Mar,0,4,0
2020-04-25,Corona Del Mar,0,2,0
2020-04-26,Corona Del Mar,0,2,0
2020-04-27,Corona Del Mar,0,2,0
2020-04-28,Corona Del Mar,0,13,0
2020-04-29,Corona Del Mar,0,3,0
2020-04-30,Corona Del Mar,0,9,0
2020-05-01,Corona Del Mar,0,6,0
2020-05-02,Corona Del Mar,0,1,0
2020-05-03,Corona Del Mar,0,5,0
2020-05-04,Corona Del Mar,0,7,0
2020-05-05,Corona Del Mar,0,3,0
2020-05-06,Corona Del Mar,0,4,0
2020-05-07,Corona Del Mar,0,6,0
2020-05-08,Corona Del Mar,0,3,0
2020-05-09,Corona Del Mar,0,2,0
2020-05-10,Corona Del Mar,0,3,0
2020-05-11,Corona Del Mar,0,6,0
2020-05-12,Corona Del Mar,0,5,0
2020-05-13,Corona Del Mar,0,6,0
2020-05-14,Corona Del Mar,0,3,0
2020-05-15,Corona Del Mar,1,14,0
2020-05-16,Corona Del Mar,0,9,0
2020-05-17,Corona Del Mar,0,6,0
2020-05-18,Corona Del Mar,1,11,0
2020-05-19,Corona Del Mar,0,8,0
2020-05-20,Corona Del Mar,0,5,0
2020-05-21,Corona Del Mar,0,2,0
2020-05-22,Corona Del Mar,0,12,0
2020-05-23,Corona Del Mar,0,3,0
2020-05-24,Corona Del Mar,0,8,0
2020-05-25,Corona Del Mar,0,4,0
2020-05-26,Corona Del Mar,0,12,0
2020-05-27,Corona Del Mar,0,9,0
2020-05-28,Corona Del Mar,1,13,0
2020-05-29,Corona Del Mar,0,5,0
2020-05-30,Corona Del Mar,0,9,0
2020-05-31,Corona Del Mar,0,6,0
2020-06-01,Corona Del Mar,3,14,0
2020-06-02,Corona Del Mar,0,12,0
2020-06-03,Corona Del Mar,0,15,0
2020-06-04,Corona Del Mar,0,14,0
2020-06-05,Corona Del Mar,0,5,0
2020-06-06,Corona Del Mar,0,8,0
2020-06-07,Corona Del Mar,0,5,0
2020-06-08,Corona Del Mar,0,15,0
2020-06-09,Corona Del Mar,0,11,0
2020-06-10,Corona Del Mar,0,7,0
2020-06-11,Corona Del Mar,0,6,0
2020-06-12,Corona Del Mar,0,9,0
2020-06-13,Corona Del Mar,0,5,0
2020-06-14,Corona Del Mar,1,7,0
2020-06-15,Corona Del Mar,2,12,0
2020-06-16,Corona Del Mar,1,9,0
2020-06-17,Corona Del Mar,1,15,0
2020-06-18,Corona Del Mar,4,13,0
2020-06-19,Corona Del Mar,0,18,0
2020-06-20,Corona Del Mar,2,7,0
2020-06-21,Corona Del Mar,1,10,0
2020-06-22,Corona Del Mar,1,15,0
2020-06-23,Corona Del Mar,0,18,0
2020-06-24,Corona Del Mar,2,18,0
2020-06-25,Corona Del Mar,3,20,0
2020-06-26,Corona Del Mar,3,27,0
2020-06-27,Corona Del Mar,2,18,0
2020-06-28,Corona Del Mar,0,9,0
2020-06-29,Corona Del Mar,2,16,0
2020-06-30,Corona Del Mar,3,30,0
2020-07-01,Corona Del Mar,2,21,0
2020-07-02,Corona Del Mar,2,36,0
2020-07-03,Corona Del Mar,4,19,0
2020-07-04,Corona Del Mar,2,8,0
2020-07-05,Corona Del Mar,2,14,0
2020-07-06,Corona Del Mar,1,17,0
2020-07-07,Corona Del Mar,2,13,0
2020-07-08,Corona Del Mar,7,34,0
2020-07-09,Corona Del Mar,1,18,0
2020-07-10,Corona Del Mar,3,20,0
2020-07-11,Corona Del Mar,0,12,0
2020-07-12,Corona Del Mar,2,8,0
2020-07-13,Corona Del Mar,2,25,0
2020-07-14,Corona Del Mar,2,17,0
2020-07-15,Corona Del Mar,1,18,0
2020-07-16,Corona Del Mar,1,12,0
2020-07-17,Corona Del Mar,1,15,0
2020-07-18,Corona Del Mar,1,8,0
2020-07-19,Corona Del Mar,0,4,0
2020-07-20,Corona Del Mar,1,22,0
2020-07-21,Corona Del Mar,1,16,1
2020-07-22,Corona Del Mar,2,12,0
2020-07-23,Corona Del Mar,0,9,0
2020-07-24,Corona Del Mar,2,16,0
2020-07-25,Corona Del Mar,0,2,0
2020-07-26,Corona Del Mar,0,8,0
2020-07-27,Corona Del Mar,1,18,0
2020-07-28,Corona Del Mar,0,13,0
2020-07-29,Corona Del Mar,0,15,0
2020-07-30,Corona Del Mar,0,14,0
2020-07-31,Corona Del Mar,0,13,0
2020-08-01,Corona Del Mar,0,7,0
2020-08-02,Corona Del Mar,0,7,0
2020-08-03,Corona Del Mar,0,14,0
2020-08-04,Corona Del Mar,0,13,0
2020-08-05,Corona Del Mar,1,22,0
2020-08-06,Corona Del Mar,0,19,0
2020-08-07,Corona Del Mar,0,15,0
2020-08-08,Corona Del Mar,0,13,0
2020-08-09,Corona Del Mar,0,7,0
2020-08-10,Corona Del Mar,0,19,0
2020-08-11,Corona Del Mar,0,12,0
2020-08-12,Corona Del Mar,0,8,0
2020-08-13,Corona Del Mar,0,17,0
2020-08-14,Corona Del Mar,1,23,0
2020-08-15,Corona Del Mar,0,6,0
2020-08-16,Corona Del Mar,0,4,0
2020-08-17,Corona Del Mar,0,9,0
2020-08-18,Corona Del Mar,0,11,0
2020-08-19,Corona Del Mar,0,9,0
2020-08-20,Corona Del Mar,0,16,0
2020-08-21,Corona Del Mar,0,19,0
2020-08-22,Corona Del Mar,0,8,0
2020-08-23,Corona Del Mar,0,12,0
2020-08-24,Corona Del Mar,0,18,0
2020-08-25,Corona Del Mar,0,15,0
2020-08-26,Corona Del Mar,1,22,0
2020-08-27,Corona Del Mar,0,10,0
2020-08-28,Corona Del Mar,0,8,0
2020-08-29,Corona Del Mar,0,6,0
2020-08-30,Corona Del Mar,0,5,0
2020-08-31,Corona Del Mar,0,15,0
2020-09-01,Corona Del Mar,0,28,0
2020-09-02,Corona Del Mar,0,9,0
2020-09-03,Corona Del Mar,0,16,0
2020-09-04,Corona Del Mar,0,21,0
2020-09-05,Corona Del Mar,0,4,0
2020-09-06,Corona Del Mar,0,6,0
2020-09-07,Corona Del Mar,0,7,0
2020-09-08,Corona Del Mar,0,17,0
2020-09-09,Corona Del Mar,1,18,0
2020-09-10,Corona Del Mar,0,14,0
2020-09-11,Corona Del Mar,0,26,0
2020-09-12,Corona Del Mar,0,14,0
2020-09-13,Corona Del Mar,0,5,0
2020-09-14,Corona Del Mar,0,14,0
2020-09-15,Corona Del Mar,0,4,0
2020-09-16,Corona Del Mar,0,4,0
2020-09-17,Corona Del Mar,0,4,0
2020-09-18,Corona Del Mar,0,3,0
2020-09-19,Corona Del Mar,0,2,0
2020-03-01,Costa Mesa,0,1,0
2020-03-04,Costa Mesa,0,1,0
2020-03-10,Costa Mesa,0,1,0
2020-03-12,Costa Mesa,0,4,0
2020-03-13,Costa Mesa,2,8,0
2020-03-14,Costa Mesa,1,2,0
2020-03-15,Costa Mesa,0,2,0
2020-03-16,Costa Mesa,1,12,0
2020-03-17,Costa Mesa,0,11,0
2020-03-18,Costa Mesa,1,11,0
2020-03-19,Costa Mesa,2,16,0
2020-03-20,Costa Mesa,2,27,0
2020-03-21,Costa Mesa,0,4,0
2020-03-22,Costa Mesa,0,3,0
2020-03-23,Costa Mesa,1,13,0
2020-03-24,Costa Mesa,2,13,0
2020-03-25,Costa Mesa,0,12,0
2020-03-26,Costa Mesa,2,8,0
2020-03-27,Costa Mesa,0,12,0
2020-03-28,Costa Mesa,1,4,0
2020-03-29,Costa Mesa,0,6,0
2020-03-30,Costa Mesa,0,17,0
2020-03-31,Costa Mesa,2,20,0
2020-04-01,Costa Mesa,2,16,0
2020-04-02,Costa Mesa,2,19,0
2020-04-03,Costa Mesa,0,14,0
2020-04-04,Costa Mesa,0,10,0
2020-04-05,Costa Mesa,1,7,0
2020-04-06,Costa Mesa,0,14,0
2020-04-07,Costa Mesa,0,9,0
2020-04-08,Costa Mesa,1,11,0
2020-04-09,Costa Mesa,3,12,0
2020-04-10,Costa Mesa,0,19,0
2020-04-11,Costa Mesa,1,6,0
2020-04-12,Costa Mesa,0,5,0
2020-04-13,Costa Mesa,1,22,0
2020-04-14,Costa Mesa,0,13,0
2020-04-15,Costa Mesa,0,14,0
2020-04-16,Costa Mesa,1,15,0
2020-04-17,Costa Mesa,2,15,0
2020-04-18,Costa Mesa,0,20,0
2020-04-19,Costa Mesa,0,12,0
2020-04-20,Costa Mesa,1,15,0
2020-04-21,Costa Mesa,1,27,1
2020-04-22,Costa Mesa,0,26,0
2020-04-23,Costa Mesa,1,25,0
2020-04-24,Costa Mesa,2,34,0
2020-04-25,Costa Mesa,1,20,0
2020-04-26,Costa Mesa,1,10,0
2020-04-27,Costa Mesa,2,44,0
2020-04-28,Costa Mesa,0,39,0
2020-04-29,Costa Mesa,0,42,0
2020-04-30,Costa Mesa,1,47,0
2020-05-01,Costa Mesa,1,69,0
2020-05-02,Costa Mesa,3,36,0
2020-05-03,Costa Mesa,3,26,0
2020-05-04,Costa Mesa,2,66,0
2020-05-05,Costa Mesa,0,42,0
2020-05-06,Costa Mesa,0,51,0
2020-05-07,Costa Mesa,2,47,0
2020-05-08,Costa Mesa,0,48,0
2020-05-09,Costa Mesa,0,36,0
2020-05-10,Costa Mesa,1,41,0
2020-05-11,Costa Mesa,11,78,0
2020-05-12,Costa Mesa,9,72,0
2020-05-13,Costa Mesa,5,57,0
2020-05-14,Costa Mesa,3,47,0
2020-05-15,Costa Mesa,1,56,0
2020-05-16,Costa Mesa,2,28,0
2020-05-17,Costa Mesa,0,34,0
2020-05-18,Costa Mesa,2,53,0
2020-05-19,Costa Mesa,5,71,0
2020-05-20,Costa Mesa,6,73,0
2020-05-21,Costa Mesa,3,57,0
2020-05-22,Costa Mesa,7,74,1
2020-05-23,Costa Mesa,3,48,0
2020-05-24,Costa Mesa,1,45,0
2020-05-25,Costa Mesa,3,39,0
2020-05-26,Costa Mesa,4,83,0
2020-05-27,Costa Mesa,6,98,0
2020-05-28,Costa Mesa,6,117,0
2020-05-29,Costa Mesa,3,118,0
2020-05-30,Costa Mesa,2,48,0
2020-05-31,Costa Mesa,0,37,0
2020-06-01,Costa Mesa,4,103,0
2020-06-02,Costa Mesa,10,160,0
2020-06-03,Costa Mesa,4,104,0
2020-06-04,Costa Mesa,7,113,0
2020-06-05,Costa Mesa,2,114,0
2020-06-06,Costa Mesa,1,85,0
2020-06-07,Costa Mesa,6,42,0
2020-06-08,Costa Mesa,3,90,0
2020-06-09,Costa Mesa,5,102,0
2020-06-10,Costa Mesa,5,109,0
2020-06-11,Costa Mesa,10,107,0
2020-06-12,Costa Mesa,5,104,0
2020-06-13,Costa Mesa,5,72,0
2020-06-14,Costa Mesa,5,54,1
2020-06-15,Costa Mesa,12,113,0
2020-06-16,Costa Mesa,22,141,0
2020-06-17,Costa Mesa,19,149,0
2020-06-18,Costa Mesa,26,162,0
2020-06-19,Costa Mesa,30,166,0
2020-06-20,Costa Mesa,13,113,0
2020-06-21,Costa Mesa,7,70,0
2020-06-22,Costa Mesa,19,143,2
2020-06-23,Costa Mesa,34,199,0
2020-06-24,Costa Mesa,51,234,0
2020-06-25,Costa Mesa,33,218,0
2020-06-26,Costa Mesa,33,215,0
2020-06-27,Costa Mesa,30,204,0
2020-06-28,Costa Mesa,26,109,0
2020-06-29,Costa Mesa,63,267,0
2020-06-30,Costa Mesa,40,243,0
2020-07-01,Costa Mesa,34,271,0
2020-07-02,Costa Mesa,33,234,0
2020-07-03,Costa Mesa,36,213,1
2020-07-04,Costa Mesa,14,57,0
2020-07-05,Costa Mesa,9,77,0
2020-07-06,Costa Mesa,29,245,0
2020-07-07,Costa Mesa,33,225,1
2020-07-08,Costa Mesa,42,242,0
2020-07-09,Costa Mesa,29,218,0
2020-07-10,Costa Mesa,34,212,0
2020-07-11,Costa Mesa,17,113,0
2020-07-12,Costa Mesa,18,88,0
2020-07-13,Costa Mesa,22,244,0
2020-07-14,Costa Mesa,31,215,0
2020-07-15,Costa Mesa,29,254,0
2020-07-16,Costa Mesa,27,205,1
2020-07-17,Costa Mesa,22,204,0
2020-07-18,Costa Mesa,11,124,0
2020-07-19,Costa Mesa,10,88,0
2020-07-20,Costa Mesa,18,168,0
2020-07-21,Costa Mesa,11,269,0
2020-07-22,Costa Mesa,19,223,0
2020-07-23,Costa Mesa,17,183,0
2020-07-24,Costa Mesa,6,258,1
2020-07-25,Costa Mesa,15,199,0
2020-07-26,Costa Mesa,22,205,1
2020-07-27,Costa Mesa,22,210,2
2020-07-28,Costa Mesa,14,306,0
2020-07-29,Costa Mesa,13,211,1
2020-07-30,Costa Mesa,20,302,0
2020-07-31,Costa Mesa,13,364,1
2020-08-01,Costa Mesa,18,274,0
2020-08-02,Costa Mesa,6,269,0
2020-08-03,Costa Mesa,24,346,0
2020-08-04,Costa Mesa,13,317,1
2020-08-05,Costa Mesa,15,349,0
2020-08-06,Costa Mesa,7,314,2
2020-08-07,Costa Mesa,8,310,0
2020-08-08,Costa Mesa,2,240,2
2020-08-09,Costa Mesa,5,240,0
2020-08-10,Costa Mesa,20,277,0
2020-08-11,Costa Mesa,10,244,1
2020-08-12,Costa Mesa,4,349,0
2020-08-13,Costa Mesa,27,372,0
2020-08-14,Costa Mesa,13,321,0
2020-08-15,Costa Mesa,5,254,1
2020-08-16,Costa Mesa,2,253,1
2020-08-17,Costa Mesa,3,304,0
2020-08-18,Costa Mesa,9,303,0
2020-08-19,Costa Mesa,13,339,1
2020-08-20,Costa Mesa,11,304,0
2020-08-21,Costa Mesa,5,282,1
2020-08-22,Costa Mesa,7,253,2
2020-08-23,Costa Mesa,7,238,0
2020-08-24,Costa Mesa,5,320,0
2020-08-25,Costa Mesa,6,295,0
2020-08-26,Costa Mesa,12,372,0
2020-08-27,Costa Mesa,2,315,0
2020-08-28,Costa Mesa,9,314,1
2020-08-29,Costa Mesa,5,224,0
2020-08-30,Costa Mesa,6,234,0
2020-08-31,Costa Mesa,8,337,0
2020-09-01,Costa Mesa,8,317,0
2020-09-02,Costa Mesa,5,351,0
2020-09-03,Costa Mesa,5,309,0
2020-09-04,Costa Mesa,6,343,0
2020-09-05,Costa Mesa,2,227,0
2020-09-06,Costa Mesa,1,208,0
2020-09-07,Costa Mesa,0,165,0
2020-09-08,Costa Mesa,5,262,0
2020-09-09,Costa Mesa,5,327,0
2020-09-10,Costa Mesa,1,281,0
2020-09-11,Costa Mesa,2,284,0
2020-09-12,Costa Mesa,3,146,1
2020-09-13,Costa Mesa,5,66,0
2020-09-14,Costa Mesa,2,214,0
2020-09-15,Costa Mesa,6,162,0
2020-09-16,Costa Mesa,2,176,0
2020-09-17,Costa Mesa,2,169,0
2020-09-18,Costa Mesa,0,34,0
2020-09-19,Costa Mesa,0,7,0
2020-09-20,Costa Mesa,0,3,0
2020-01-04,Cypress,0,2,0
2020-01-07,Cypress,5,14,0
2020-02-07,Cypress,25,126,0
2020-03-07,Cypress,11,113,0
2020-03-09,Cypress,0,2,0
2020-03-10,Cypress,0,1,0
2020-03-12,Cypress,0,3,0
2020-03-13,Cypress,0,2,0
2020-03-16,Cypress,2,4,0
2020-03-17,Cypress,0,3,0
2020-03-18,Cypress,0,1,0
2020-03-19,Cypress,0,4,0
2020-03-20,Cypress,0,5,0
2020-03-22,Cypress,0,1,1
2020-03-23,Cypress,1,9,0
2020-03-24,Cypress,3,5,0
2020-03-25,Cypress,3,4,0
2020-03-26,Cypress,1,5,0
2020-03-27,Cypress,3,8,1
2020-03-28,Cypress,3,6,1
2020-03-29,Cypress,1,3,0
2020-03-30,Cypress,1,6,0
2020-03-31,Cypress,1,15,0
2020-04-01,Cypress,0,8,0
2020-04-02,Cypress,1,5,0
2020-04-03,Cypress,2,13,0
2020-04-04,Cypress,0,4,0
2020-04-06,Cypress,3,11,0
2020-04-07,Cypress,2,12,0
2020-04-08,Cypress,0,8,0
2020-04-09,Cypress,2,11,0
2020-04-10,Cypress,0,8,0
2020-04-11,Cypress,0,7,0
2020-04-12,Cypress,0,2,0
2020-04-13,Cypress,2,13,0
2020-04-14,Cypress,1,12,0
2020-04-15,Cypress,1,9,0
2020-04-16,Cypress,0,8,0
2020-04-17,Cypress,0,11,0
2020-04-18,Cypress,0,11,0
